,ENLISH,ENCODED
38257,There are many stars larger than our sun.,Uifsf!bsf!nboz!tubst!mbshfs!uibo!pvs!tvo/
38258,There is always something happening here.,Uifsf!jt!bmxbzt!tpnfuijoh!ibqqfojoh!ifsf/
38259,There is no reason why I should go there.,Uifsf!jt!op!sfbtpo!xiz!J!tipvme!hp!uifsf/
38260,There is no reason why I shouldn't do it.,Uifsf!jt!op!sfbtpo!xiz!J!tipvmeo(u!ep!ju/
38261,There was a lamp hanging above the table.,Uifsf!xbt!b!mbnq!ibohjoh!bcpwf!uif!ubcmf/
38262,There's a book about dancing on the desk.,Uifsf(t!b!cppl!bcpvu!ebodjoh!po!uif!eftl/
38263,There's almost no coffee left in the pot.,Uifsf(t!bmnptu!op!dpggff!mfgu!jo!uif!qpu/
38264,There's not even one orange on the table.,Uifsf(t!opu!fwfo!pof!psbohf!po!uif!ubcmf/
38265,There's orange juice in the refrigerator.,Uifsf(t!psbohf!kvjdf!jo!uif!sfgsjhfsbups/
38266,There's somebody I want to talk to first.,Uifsf(t!tpnfcpez!J!xbou!up!ubml!up!gjstu/
38267,These empty boxes take up too much space.,Uiftf!fnquz!cpyft!ublf!vq!upp!nvdi!tqbdf/
38268,They are going to investigate the affair.,Uifz!bsf!hpjoh!up!jowftujhbuf!uif!bggbjs/
38269,They called President Roosevelt a pirate.,Uifz!dbmmfe!Qsftjefou!Spptfwfmu!b!qjsbuf/
38270,They came here looking for a better life.,Uifz!dbnf!ifsf!mppljoh!gps!b!cfuufs!mjgf/
38271,They killed a goat as a sacrifice to God.,Uifz!ljmmfe!b!hpbu!bt!b!tbdsjgjdf!up!Hpe/
38272,They left there the day before yesterday.,Uifz!mfgu!uifsf!uif!ebz!cfgpsf!zftufsebz/
38273,They really wanted to know what happened.,Uifz!sfbmmz!xboufe!up!lopx!xibu!ibqqfofe/
38274,This book is too difficult to understand.,Uijt!cppl!jt!upp!ejggjdvmu!up!voefstuboe/
38275,This flower gives off a strong fragrance.,Uijt!gmpxfs!hjwft!pgg!b!tuspoh!gsbhsbodf/
38276,This hospital has a lot of new equipment.,Uijt!iptqjubm!ibt!b!mpu!pg!ofx!frvjqnfou/
38277,This hotel has a gym and a swimming pool.,Uijt!ipufm!ibt!b!hzn!boe!b!txjnnjoh!qppm/
38278,This is a place where animals are buried.,Uijt!jt!b!qmbdf!xifsf!bojnbmt!bsf!cvsjfe/
38279,This is a post office and that is a bank.,Uijt!jt!b!qptu!pggjdf!boe!uibu!jt!b!cbol/
38280,This is the car I spoke of the other day.,Uijt!jt!uif!dbs!J!tqplf!pg!uif!puifs!ebz/
38281,This is the church where Blake is buried.,Uijt!jt!uif!divsdi!xifsf!Cmblf!jt!cvsjfe/
38282,This medicine does not have side effects.,Uijt!nfejdjof!epft!opu!ibwf!tjef!fggfdut/
38283,This store closes at nine in the evening.,Uijt!tupsf!dmptft!bu!ojof!jo!uif!fwfojoh/
38284,Three people are missing after the flood.,Uisff!qfpqmf!bsf!njttjoh!bgufs!uif!gmppe/
38285,Today is my parents' wedding anniversary.,Upebz!jt!nz!qbsfout(!xfeejoh!boojwfstbsz/
38286,Tom and Mary adopted a handicapped child.,Upn!boe!Nbsz!bepqufe!b!iboejdbqqfe!dijme/
38287,Tom and Mary both seem unable to do that.,Upn!boe!Nbsz!cpui!tffn!vobcmf!up!ep!uibu/
38288,Tom and Mary have always lived in Boston.,Upn!boe!Nbsz!ibwf!bmxbzt!mjwfe!jo!Cptupo/
38289,Tom arrived earlier than usual yesterday.,Upn!bssjwfe!fbsmjfs!uibo!vtvbm!zftufsebz/
38290,Tom bought Mary a purse for her birthday.,Upn!cpvhiu!Nbsz!b!qvstf!gps!ifs!cjsuiebz/
38291,Tom bought a Chinese-Japanese dictionary.,Upn!cpvhiu!b!Dijoftf.Kbqboftf!ejdujpobsz/
38292,Tom bought a Japanese-Chinese dictionary.,Upn!cpvhiu!b!Kbqboftf.Dijoftf!ejdujpobsz/
38293,Tom called Mary to see how she was doing.,Upn!dbmmfe!Nbsz!up!tff!ipx!tif!xbt!epjoh/
38294,Tom cheated on his girlfriend for months.,Upn!difbufe!po!ijt!hjsmgsjfoe!gps!npouit/
38295,Tom could never forget the terror of war.,Upn!dpvme!ofwfs!gpshfu!uif!ufssps!pg!xbs/
38296,Tom couldn't hide his feelings from Mary.,Upn!dpvmeo(u!ijef!ijt!gffmjoht!gspn!Nbsz/
38297,Tom decided to make spaghetti for dinner.,Upn!efdjefe!up!nblf!tqbhifuuj!gps!ejoofs/
38298,Tom did some backflips on the trampoline.,Upn!eje!tpnf!cbdlgmjqt!po!uif!usbnqpmjof/
38299,Tom didn't have a good time at the party.,Upn!ejeo(u!ibwf!b!hppe!ujnf!bu!uif!qbsuz/
38300,Tom didn't participate in the discussion.,Upn!ejeo(u!qbsujdjqbuf!jo!uif!ejtdvttjpo/
38301,Tom does everything he can to save money.,Upn!epft!fwfszuijoh!if!dbo!up!tbwf!npofz/
38302,Tom doesn't care what other people think.,Upn!epfto(u!dbsf!xibu!puifs!qfpqmf!uijol/
38303,Tom doesn't plan to go to Mary's concert.,Upn!epfto(u!qmbo!up!hp!up!Nbsz(t!dpodfsu/
38304,Tom doesn't want to do anything but swim.,Upn!epfto(u!xbou!up!ep!bozuijoh!cvu!txjn/
38305,Tom doesn't want to go to Boston with me.,Upn!epfto(u!xbou!up!hp!up!Cptupo!xjui!nf/
38306,Tom had absolutely nothing to do with it.,Upn!ibe!bctpmvufmz!opuijoh!up!ep!xjui!ju/
38307,Tom had no idea what I was talking about.,Upn!ibe!op!jefb!xibu!J!xbt!ubmljoh!bcpvu/
38308,Tom has a strong sense of responsibility.,Upn!ibt!b!tuspoh!tfotf!pg!sftqpotjcjmjuz/
38309,Tom has been playing sad songs all night.,Upn!ibt!cffo!qmbzjoh!tbe!tpoht!bmm!ojhiu/
38310,Tom has been playing sad songs all night.,Upn!ibt!cffo!qmbzjoh!tbe!tpoht!bmm!ojhiu/
38311,Tom has been to Boston a number of times.,Upn!ibt!cffo!up!Cptupo!b!ovncfs!pg!ujnft/
38312,Tom hasn't finished eating breakfast yet.,Upn!ibto(u!gjojtife!fbujoh!csfblgbtu!zfu/
38313,Tom hasn't finished eating breakfast yet.,Upn!ibto(u!gjojtife!fbujoh!csfblgbtu!zfu/
38314,Tom hasn't yet finished eating breakfast.,Upn!ibto(u!zfu!gjojtife!fbujoh!csfblgbtu/
38315,Tom hasn't yet finished eating breakfast.,Upn!ibto(u!zfu!gjojtife!fbujoh!csfblgbtu/
38316,Tom is an old man with a long gray beard.,Upn!jt!bo!pme!nbo!xjui!b!mpoh!hsbz!cfbse/
38317,Tom is dating a Chinese exchange student.,Upn!jt!ebujoh!b!Dijoftf!fydibohf!tuvefou/
38318,Tom is dating a Chinese exchange student.,Upn!jt!ebujoh!b!Dijoftf!fydibohf!tuvefou/
38319,Tom is serving a life sentence in prison.,Upn!jt!tfswjoh!b!mjgf!tfoufodf!jo!qsjtpo/
38320,Tom is very tall for a thirteen-year-old.,Upn!jt!wfsz!ubmm!gps!b!uijsuffo.zfbs.pme/
38321,Tom is wearing a gray suit and a red tie.,Upn!jt!xfbsjoh!b!hsbz!tvju!boe!b!sfe!ujf/
38322,Tom knows that he's going to be arrested.,Upn!lopxt!uibu!if(t!hpjoh!up!cf!bssftufe/
38323,Tom only goes to school four days a week.,Upn!pomz!hpft!up!tdippm!gpvs!ebzt!b!xffl/
38324,Tom poured some apple juice into a glass.,Upn!qpvsfe!tpnf!bqqmf!kvjdf!joup!b!hmbtt/
38325,Tom ran the marathon in under five hours.,Upn!sbo!uif!nbsbuipo!jo!voefs!gjwf!ipvst/
38326,Tom reluctantly went back to his bedroom.,Upn!sfmvduboumz!xfou!cbdl!up!ijt!cfesppn/
38327,Tom removed the bandages from Mary's leg.,Upn!sfnpwfe!uif!cboebhft!gspn!Nbsz(t!mfh/
38328,Tom said he'll get it done before Monday.,Upn!tbje!if(mm!hfu!ju!epof!cfgpsf!Npoebz/
38329,Tom said he'll get it done before Monday.,Upn!tbje!if(mm!hfu!ju!epof!cfgpsf!Npoebz/
38330,Tom said that Mary was afraid of spiders.,Upn!tbje!uibu!Nbsz!xbt!bgsbje!pg!tqjefst/
38331,Tom said that he couldn't vouch for Mary.,Upn!tbje!uibu!if!dpvmeo(u!wpvdi!gps!Nbsz/
38332,Tom said that he couldn't vouch for Mary.,Upn!tbje!uibu!if!dpvmeo(u!wpvdi!gps!Nbsz/
38333,Tom said that he isn't making much money.,Upn!tbje!uibu!if!jto(u!nbljoh!nvdi!npofz/
38334,Tom said that he's not making much money.,Upn!tbje!uibu!if(t!opu!nbljoh!nvdi!npofz/
38335,Tom says that he wasn't surprised at all.,Upn!tbzt!uibu!if!xbto(u!tvsqsjtfe!bu!bmm/
38336,Tom seems to be trying to hide something.,Upn!tffnt!up!cf!uszjoh!up!ijef!tpnfuijoh/
38337,Tom shouldn't have told Mary his secrets.,Upn!tipvmeo(u!ibwf!upme!Nbsz!ijt!tfdsfut/
38338,Tom still writes to me from time to time.,Upn!tujmm!xsjuft!up!nf!gspn!ujnf!up!ujnf/
38339,Tom stood up and headed for the bathroom.,Upn!tuppe!vq!boe!ifbefe!gps!uif!cbuisppn/
38340,Tom stood up and walked into the kitchen.,Upn!tuppe!vq!boe!xbmlfe!joup!uif!ljudifo/
38341,Tom stuck a handwritten sign on the door.,Upn!tuvdl!b!iboexsjuufo!tjho!po!uif!epps/
38342,Tom stumbled over something on the floor.,Upn!tuvncmfe!pwfs!tpnfuijoh!po!uif!gmpps/
38343,Tom thought that Mary lived in Australia.,Upn!uipvhiu!uibu!Nbsz!mjwfe!jo!Bvtusbmjb/
38344,Tom thought that Mary was from Australia.,Upn!uipvhiu!uibu!Nbsz!xbt!gspn!Bvtusbmjb/
38345,Tom threw Mary a surprise birthday party.,Upn!uisfx!Nbsz!b!tvsqsjtf!cjsuiebz!qbsuz/
38346,Tom told me you've been to Boston before.,Upn!upme!nf!zpv(wf!cffo!up!Cptupo!cfgpsf/
38347,Tom tried not to show his disappointment.,Upn!usjfe!opu!up!tipx!ijt!ejtbqqpjounfou/
38348,Tom tripled his investment in six months.,Upn!usjqmfe!ijt!jowftunfou!jo!tjy!npouit/
38349,Tom tripled his investment in six months.,Upn!usjqmfe!ijt!jowftunfou!jo!tjy!npouit/
38350,Tom was my great-great-great-grandfather.,Upn!xbt!nz!hsfbu.hsfbu.hsfbu.hsboegbuifs/
38351,Tom was sentenced to life without parole.,Upn!xbt!tfoufodfe!up!mjgf!xjuipvu!qbspmf/
38352,Tom went on a road trip with his friends.,Upn!xfou!po!b!spbe!usjq!xjui!ijt!gsjfoet/
38353,Tom will be able to answer your question.,Upn!xjmm!cf!bcmf!up!botxfs!zpvs!rvftujpo/
38354,Tom wore black jeans and a white T-shirt.,Upn!xpsf!cmbdl!kfbot!boe!b!xijuf!U.tijsu/
38355,Tom's company imports coffee from Brazil.,Upn(t!dpnqboz!jnqpsut!dpggff!gspn!Csb{jm/
38356,Tom's girlfriend threatened to leave him.,Upn(t!hjsmgsjfoe!uisfbufofe!up!mfbwf!ijn/
38357,Tom's girlfriend threatened to leave him.,Upn(t!hjsmgsjfoe!uisfbufofe!up!mfbwf!ijn/
38358,Tom's health has declined a lot recently.,Upn(t!ifbmui!ibt!efdmjofe!b!mpu!sfdfoumz/
38359,WHO stands for World Health Organization.,XIP!tuboet!gps!Xpsme!Ifbmui!Pshboj{bujpo/
38360,Watermelon tastes delicious on a hot day.,Xbufsnfmpo!ubtuft!efmjdjpvt!po!b!ipu!ebz/
38361,We are going to the movies. Come with us.,Xf!bsf!hpjoh!up!uif!npwjft/!Dpnf!xjui!vt/
38362,We didn't have many visitors this summer.,Xf!ejeo(u!ibwf!nboz!wjtjupst!uijt!tvnnfs/
38363,We go to school because we want to learn.,Xf!hp!up!tdippm!cfdbvtf!xf!xbou!up!mfbso/
38364,We had better not remain here any longer.,Xf!ibe!cfuufs!opu!sfnbjo!ifsf!boz!mpohfs/
38365,We had to stay home because of the storm.,Xf!ibe!up!tubz!ipnf!cfdbvtf!pg!uif!tupsn/
38366,We have a bigger problem than we thought.,Xf!ibwf!b!cjhhfs!qspcmfn!uibo!xf!uipvhiu/
38367,We have families we have to take care of.,Xf!ibwf!gbnjmjft!xf!ibwf!up!ublf!dbsf!pg/
38368,We have more customers than we can count.,Xf!ibwf!npsf!dvtupnfst!uibo!xf!dbo!dpvou/
38369,We must always be prepared for the worst.,Xf!nvtu!bmxbzt!cf!qsfqbsfe!gps!uif!xpstu/
38370,We must pay attention to traffic signals.,Xf!nvtu!qbz!buufoujpo!up!usbggjd!tjhobmt/
38371,"We need to come up with a plan, and fast.",Xf!offe!up!dpnf!vq!xjui!b!qmbo-!boe!gbtu/
38372,We need to know whether it's true or not.,Xf!offe!up!lopx!xifuifs!ju(t!usvf!ps!opu/
38373,We pitched our tent and built a campfire.,Xf!qjudife!pvs!ufou!boe!cvjmu!b!dbnqgjsf/
38374,We put up the flags on national holidays.,Xf!qvu!vq!uif!gmbht!po!obujpobm!ipmjebzt/
38375,We saw a lot of yellow butterflies today.,Xf!tbx!b!mpu!pg!zfmmpx!cvuufsgmjft!upebz/
38376,We shouldn't be fighting with each other.,Xf!tipvmeo(u!cf!gjhiujoh!xjui!fbdi!puifs/
38377,We watched a baseball game on television.,Xf!xbudife!b!cbtfcbmm!hbnf!po!ufmfwjtjpo/
38378,Wellington is the capital of New Zealand.,Xfmmjohupo!jt!uif!dbqjubm!pg!Ofx![fbmboe/
38379,What do you think about your boss's plan?,Xibu!ep!zpv!uijol!bcpvu!zpvs!cptt(t!qmbo@
38380,What is it that makes you think that way?,Xibu!jt!ju!uibu!nblft!zpv!uijol!uibu!xbz@
38381,What kind of food do you not like to eat?,Xibu!ljoe!pg!gppe!ep!zpv!opu!mjlf!up!fbu@
38382,What language do they speak in Australia?,Xibu!mbohvbhf!ep!uifz!tqfbl!jo!Bvtusbmjb@
38383,What would you do if you met a lion here?,Xibu!xpvme!zpv!ep!jg!zpv!nfu!b!mjpo!ifsf@
38384,What're you guys planning on doing later?,Xibu(sf!zpv!hvzt!qmboojoh!po!epjoh!mbufs@
38385,"When I woke up this morning, I felt sick.",Xifo!J!xplf!vq!uijt!npsojoh-!J!gfmu!tjdl/
38386,When are you going to return from Boston?,Xifo!bsf!zpv!hpjoh!up!sfuvso!gspn!Cptupo@
38387,"When the cat is away, the mice will play.",Xifo!uif!dbu!jt!bxbz-!uif!njdf!xjmm!qmbz/
38388,When was the last time you used a hammer?,Xifo!xbt!uif!mbtu!ujnf!zpv!vtfe!b!ibnnfs@
38389,When was the last time you used a hammer?,Xifo!xbt!uif!mbtu!ujnf!zpv!vtfe!b!ibnnfs@
38390,When was the last time you used a hammer?,Xifo!xbt!uif!mbtu!ujnf!zpv!vtfe!b!ibnnfs@
38391,When were potatoes introduced into Japan?,Xifo!xfsf!qpubupft!jouspevdfe!joup!Kbqbo@
38392,"When you're hungry, anything tastes good.",Xifo!zpv(sf!ivohsz-!bozuijoh!ubtuft!hppe/
38393,"Which color do you prefer, blue or green?",Xijdi!dpmps!ep!zpv!qsfgfs-!cmvf!ps!hsffo@
38394,Who do you think will win the gold medal?,Xip!ep!zpv!uijol!xjmm!xjo!uif!hpme!nfebm@
38395,Who do you think will win the gold medal?,Xip!ep!zpv!uijol!xjmm!xjo!uif!hpme!nfebm@
38396,Who do you think will win the gold medal?,Xip!ep!zpv!uijol!xjmm!xjo!uif!hpme!nfebm@
38397,Who is responsible for high unemployment?,Xip!jt!sftqpotjcmf!gps!ijhi!vofnqmpznfou@
38398,Why didn't you tell Tom you were thirsty?,Xiz!ejeo(u!zpv!ufmm!Upn!zpv!xfsf!uijstuz@
38399,Why don't we ask Tom to stay for a while?,Xiz!epo(u!xf!btl!Upn!up!tubz!gps!b!xijmf@
38400,Why don't you come by sometime after ten?,Xiz!epo(u!zpv!dpnf!cz!tpnfujnf!bgufs!ufo@
38401,Why don't you come by sometime after ten?,Xiz!epo(u!zpv!dpnf!cz!tpnfujnf!bgufs!ufo@
38402,Why don't you ever take me out to dinner?,Xiz!epo(u!zpv!fwfs!ublf!nf!pvu!up!ejoofs@
38403,Why won't anyone tell me what's going on?,Xiz!xpo(u!bozpof!ufmm!nf!xibu(t!hpjoh!po@
38404,Why won't anyone tell me what's going on?,Xiz!xpo(u!bozpof!ufmm!nf!xibu(t!hpjoh!po@
38405,Why would Tom decide not to go to Boston?,Xiz!xpvme!Upn!efdjef!opu!up!hp!up!Cptupo@
38406,"Without her advice, he would have failed.",Xjuipvu!ifs!bewjdf-!if!xpvme!ibwf!gbjmfe/
38407,Would you like me to repeat the question?,Xpvme!zpv!mjlf!nf!up!sfqfbu!uif!rvftujpo@
38408,Would you like to hear me play the banjo?,Xpvme!zpv!mjlf!up!ifbs!nf!qmbz!uif!cbokp@
38409,Would you please tell me when to get off?,Xpvme!zpv!qmfbtf!ufmm!nf!xifo!up!hfu!pgg@
38410,Wounded bears are usually very dangerous.,Xpvoefe!cfbst!bsf!vtvbmmz!wfsz!ebohfspvt/
38411,Yesterday he missed the train to Sapporo.,Zftufsebz!if!njttfe!uif!usbjo!up!Tbqqpsp/
38412,You are just the same as you always were.,Zpv!bsf!kvtu!uif!tbnf!bt!zpv!bmxbzt!xfsf/
38413,"You aren't allergic to anything, are you?",Zpv!bsfo(u!bmmfshjd!up!bozuijoh-!bsf!zpv@
38414,You can't separate language from culture.,Zpv!dbo(u!tfqbsbuf!mbohvbhf!gspn!dvmuvsf/
38415,You could count to ten when you were two.,Zpv!dpvme!dpvou!up!ufo!xifo!zpv!xfsf!uxp/
38416,You don't have to answer these questions.,Zpv!epo(u!ibwf!up!botxfs!uiftf!rvftujpot/
38417,You don't have to answer these questions.,Zpv!epo(u!ibwf!up!botxfs!uiftf!rvftujpot/
38418,You don't have to answer those questions.,Zpv!epo(u!ibwf!up!botxfs!uiptf!rvftujpot/
38419,"You have a little fever today, don't you?",Zpv!ibwf!b!mjuumf!gfwfs!upebz-!epo(u!zpv@
38420,You have little to gain and much to lose.,Zpv!ibwf!mjuumf!up!hbjo!boe!nvdi!up!mptf/
38421,You have to solve your problems yourself.,Zpv!ibwf!up!tpmwf!zpvs!qspcmfnt!zpvstfmg/
38422,You must not eat anything for a few days.,Zpv!nvtu!opu!fbu!bozuijoh!gps!b!gfx!ebzt/
38423,You need to work on saving your marriage.,Zpv!offe!up!xpsl!po!tbwjoh!zpvs!nbssjbhf/
38424,You should also listen to the other side.,Zpv!tipvme!bmtp!mjtufo!up!uif!puifs!tjef/
38425,You should always think before you speak.,Zpv!tipvme!bmxbzt!uijol!cfgpsf!zpv!tqfbl/
38426,You should take care of your sick mother.,Zpv!tipvme!ublf!dbsf!pg!zpvs!tjdl!npuifs/
38427,You shouldn't speak with your mouth full.,Zpv!tipvmeo(u!tqfbl!xjui!zpvs!npvui!gvmm/
38428,You thought about that a little too late.,Zpv!uipvhiu!bcpvu!uibu!b!mjuumf!upp!mbuf/
38429,You took the words right out of my mouth.,Zpv!uppl!uif!xpset!sjhiu!pvu!pg!nz!npvui/
38430,"You're not allergic to anything, are you?",Zpv(sf!opu!bmmfshjd!up!bozuijoh-!bsf!zpv@
38431,You're not allowed to smoke in this room.,Zpv(sf!opu!bmmpxfe!up!tnplf!jo!uijt!sppn/
38432,You've got to take the bull by the horns!,"Zpv(wf!hpu!up!ublf!uif!cvmm!cz!uif!ipsot"""
38433,Your mother is anxious about your health.,Zpvs!npuifs!jt!boyjpvt!bcpvu!zpvs!ifbmui/
38434,Your new hair style makes you look older.,Zpvs!ofx!ibjs!tuzmf!nblft!zpv!mppl!pmefs/
38435,"Tatoeba means ""for example"" in Japanese.",Ubupfcb!nfbot!#gps!fybnqmf#!jo!Kbqboftf/
38436,"Thanks for the help. ""Don't mention it.""",Uibolt!gps!uif!ifmq/!#Epo(u!nfoujpo!ju/#
38437,"Where is your house? ""It is over there.""",Xifsf!jt!zpvs!ipvtf@!#Ju!jt!pwfs!uifsf/#
38438,A baseball came flying through the window.,B!cbtfcbmm!dbnf!gmzjoh!uispvhi!uif!xjoepx/
38439,A friend is hard to find and easy to lose.,B!gsjfoe!jt!ibse!up!gjoe!boe!fbtz!up!mptf/
38440,A guy named Tom came to see you yesterday.,B!hvz!obnfe!Upn!dbnf!up!tff!zpv!zftufsebz/
38441,A heavy snow kept us from going to school.,B!ifbwz!topx!lfqu!vt!gspn!hpjoh!up!tdippm/
38442,A lot of people think that bats are birds.,B!mpu!pg!qfpqmf!uijol!uibu!cbut!bsf!cjset/
38443,"A year later, he visited the Soviet Union.",B!zfbs!mbufs-!if!wjtjufe!uif!Tpwjfu!Vojpo/
38444,All the children were sitting in a circle.,Bmm!uif!dijmesfo!xfsf!tjuujoh!jo!b!djsdmf/
38445,Answer the following questions in English.,Botxfs!uif!gpmmpxjoh!rvftujpot!jo!Fohmjti/
38446,Are you familiar with the rules of soccer?,Bsf!zpv!gbnjmjbs!xjui!uif!svmft!pg!tpddfs@
38447,Are you just going to stand there all day?,Bsf!zpv!kvtu!hpjoh!up!tuboe!uifsf!bmm!ebz@
38448,Are you sure you pressed the right button?,Bsf!zpv!tvsf!zpv!qsfttfe!uif!sjhiu!cvuupo@
38449,"As soon as we got there, it began to rain.",Bt!tppo!bt!xf!hpu!uifsf-!ju!cfhbo!up!sbjo/
38450,"At this hour, there is incredible traffic.",Bu!uijt!ipvs-!uifsf!jt!jodsfejcmf!usbggjd/
38451,"Being lucky, he was in time for the train.",Cfjoh!mvdlz-!if!xbt!jo!ujnf!gps!uif!usbjo/
38452,"Bread is made from flour, water and yeast.",Csfbe!jt!nbef!gspn!gmpvs-!xbufs!boe!zfbtu/
38453,Bucharest has a population of 2.1 million.,Cvdibsftu!ibt!b!qpqvmbujpo!pg!3/2!njmmjpo/
38454,Call your mom and tell her you'll be late.,Dbmm!zpvs!npn!boe!ufmm!ifs!zpv(mm!cf!mbuf/
38455,Can I talk to you in private for a minute?,Dbo!J!ubml!up!zpv!jo!qsjwbuf!gps!b!njovuf@
38456,Cancer can be cured if discovered in time.,Dbodfs!dbo!cf!dvsfe!jg!ejtdpwfsfe!jo!ujnf/
38457,Children are sometimes afraid of the dark.,Dijmesfo!bsf!tpnfujnft!bgsbje!pg!uif!ebsl/
38458,Children don't like to go out in the dark.,Dijmesfo!epo(u!mjlf!up!hp!pvu!jo!uif!ebsl/
38459,Children really like playing on the beach.,Dijmesfo!sfbmmz!mjlf!qmbzjoh!po!uif!cfbdi/
38460,Cockfighting is illegal in many countries.,Dpdlgjhiujoh!jt!jmmfhbm!jo!nboz!dpvousjft/
38461,Come to my house at the end of this month.,Dpnf!up!nz!ipvtf!bu!uif!foe!pg!uijt!npoui/
38462,Compare your composition with the example.,Dpnqbsf!zpvs!dpnqptjujpo!xjui!uif!fybnqmf/
38463,Could you please tell me why you love her?,Dpvme!zpv!qmfbtf!ufmm!nf!xiz!zpv!mpwf!ifs@
38464,Could you please tell me why you love her?,Dpvme!zpv!qmfbtf!ufmm!nf!xiz!zpv!mpwf!ifs@
38465,Could you show me the way to the bus stop?,Dpvme!zpv!tipx!nf!uif!xbz!up!uif!cvt!tupq@
38466,Could you show me the way to the bus stop?,Dpvme!zpv!tipx!nf!uif!xbz!up!uif!cvt!tupq@
38467,Did you get everything ready for tomorrow?,Eje!zpv!hfu!fwfszuijoh!sfbez!gps!upnpsspx@
38468,Did you get everything ready for tomorrow?,Eje!zpv!hfu!fwfszuijoh!sfbez!gps!upnpsspx@
38469,Do you believe in the existence of ghosts?,Ep!zpv!cfmjfwf!jo!uif!fyjtufodf!pg!hiptut@
38470,Do you have any idea what my life is like?,Ep!zpv!ibwf!boz!jefb!xibu!nz!mjgf!jt!mjlf@
38471,Do you know who invented the Ferris wheel?,Ep!zpv!lopx!xip!jowfoufe!uif!Gfssjt!xiffm@
38472,Do you remember the day when we first met?,Ep!zpv!sfnfncfs!uif!ebz!xifo!xf!gjstu!nfu@
38473,Do you remember the day when we first met?,Ep!zpv!sfnfncfs!uif!ebz!xifo!xf!gjstu!nfu@
38474,Do you remember the day when we met first?,Ep!zpv!sfnfncfs!uif!ebz!xifo!xf!nfu!gjstu@
38475,Do you remember the time we went to Paris?,Ep!zpv!sfnfncfs!uif!ujnf!xf!xfou!up!Qbsjt@
38476,Do you think I should tell Tom everything?,Ep!zpv!uijol!J!tipvme!ufmm!Upn!fwfszuijoh@
38477,Do you think you've made the wrong choice?,Ep!zpv!uijol!zpv(wf!nbef!uif!xspoh!dipjdf@
38478,Do you think you've made the wrong choice?,Ep!zpv!uijol!zpv(wf!nbef!uif!xspoh!dipjdf@
38479,Do you think you've made the wrong choice?,Ep!zpv!uijol!zpv(wf!nbef!uif!xspoh!dipjdf@
38480,Does Tom really think anyone is listening?,Epft!Upn!sfbmmz!uijol!bozpof!jt!mjtufojoh@
38481,Does anyone know the name of the deceased?,Epft!bozpof!lopx!uif!obnf!pg!uif!efdfbtfe@
38482,Don't believe her because she always lies.,Epo(u!cfmjfwf!ifs!cfdbvtf!tif!bmxbzt!mjft/
38483,Don't spend all your money on comic books.,Epo(u!tqfoe!bmm!zpvs!npofz!po!dpnjd!cpplt/
38484,Don't touch anything without asking first.,Epo(u!upvdi!bozuijoh!xjuipvu!btljoh!gjstu/
38485,Don't you have anything smaller than this?,Epo(u!zpv!ibwf!bozuijoh!tnbmmfs!uibo!uijt@
38486,Don't you have anything smaller than this?,Epo(u!zpv!ibwf!bozuijoh!tnbmmfs!uibo!uijt@
38487,Don't you think we should call the police?,Epo(u!zpv!uijol!xf!tipvme!dbmm!uif!qpmjdf@
38488,Europe has a smaller population than Asia.,Fvspqf!ibt!b!tnbmmfs!qpqvmbujpo!uibo!Btjb/
38489,Everybody needs at least one close friend.,Fwfszcpez!offet!bu!mfbtu!pof!dmptf!gsjfoe/
38490,Everyone wants to meet you. You're famous!,"Fwfszpof!xbout!up!nffu!zpv/!Zpv(sf!gbnpvt"""
38491,Everyone wants to meet you. You're famous!,"Fwfszpof!xbout!up!nffu!zpv/!Zpv(sf!gbnpvt"""
38492,Everyone wants to meet you. You're famous!,"Fwfszpof!xbout!up!nffu!zpv/!Zpv(sf!gbnpvt"""
38493,Extremists kidnapped the president's wife.,Fyusfnjtut!ljeobqqfe!uif!qsftjefou(t!xjgf/
38494,Few people live to be more than a hundred.,Gfx!qfpqmf!mjwf!up!cf!npsf!uibo!b!ivoesfe/
38495,Gas was escaping from a crack in the pipe.,Hbt!xbt!ftdbqjoh!gspn!b!dsbdl!jo!uif!qjqf/
38496,"Give us two knives and four forks, please.",Hjwf!vt!uxp!lojwft!boe!gpvs!gpslt-!qmfbtf/
38497,Go to the doctor to get your prescription!,"Hp!up!uif!epdups!up!hfu!zpvs!qsftdsjqujpo"""
38498,Gradually the interest rate will increase.,Hsbevbmmz!uif!joufsftu!sbuf!xjmm!jodsfbtf/
38499,Hard work has made Japan what it is today.,Ibse!xpsl!ibt!nbef!Kbqbo!xibu!ju!jt!upebz/
38500,Has Tom ever told you how he lost his leg?,Ibt!Upn!fwfs!upme!zpv!ipx!if!mptu!ijt!mfh@
38501,Have you ever forgotten your phone number?,Ibwf!zpv!fwfs!gpshpuufo!zpvs!qipof!ovncfs@
